Unnamed: 0,fecha,HORA declarada,Ruta,OperadOR,flight_no,route,ac_type,registration,cn_ln,all_aboard,PASAJEROS A BORDO,crew_aboard,cantidad de fallecidos,passenger_fatalities,crew_fatalities,ground,summary,_year,fallecidos_porcentaje
4102,1997-08-06,01:42,"Agana, Guam",Korean Airlines,801,Seoul - Guam,Boeing B-747-300,HL-7468,22487/605,254,231,23,228,206,22,0,"The aircraft crashed into Nimitz Hill, 3 miles short of Runway 06R, while making a non-precision approach in heavy rain to A.B. Won Guam International Airport. The runway glide slope system was inoperative. In addition, the Minimum Safe Altitude Warning system (MSAW) was also not working due to a software problem. The captain’s failure to adequately brief and execute the non-precision approach and the first officer's and flight engineer's failure to effectively monitor and cross-check the captain’s execution of the approach. Contributing to these failures were the captain's fatigue and Korean Air's  inadequate flight crew training. Contributing to the accident was the Federal Aviation Administration's (FAA) intentional inhibition of the MSAW at Guam and the agency's failure to adequately manage the system.",1997,89.76
4122,1997-12-19,16:13,"Near Palembang, Indonesia",SilkAir,185,Jakarta - Hatta - Singapore,Boeing B-737-300,9V-TRF,28556/2851,104,97,7,104,97,7,0,"The plane disappeared off radar screens and shortly after, crashed into the Musi River. The plane, almost brand-new, cruising in good weather and with an experienced crew, suddenly left normal flight from 35,000 feet and crashed at a high rate of speed into the Sumatran jungle. The right wing and parts of the rudder separated from the aircraft before it crashed. The Indonesian National Transportation Committee found that there was insufficient evidence to find a cause for the accident. The U.S. National Transportation Safety Board strongly disagreed and stated the jet's cockpit voice recorder was intentionally disconnected and its flight controls placed in a nose-down position most likely by the captain. While the U.S. NTSB stopped short of using the term suicide, its dissenting report made it clear it believed the crash was the result of actions by the captain. In July 2004 a California jury found the manufacturer of the PCU valve that controls rudder responsible for the accident after the valve was located and showed defects which may have led to a rudder hardover.",1997,100.0
4125,1997-12-28,23:10,Over the Pacific Ocean,United Air Lines,826,Tokyo - Honolulu,Boeing B-747-122,N4723U,19882/175,393,374,19,1,1,0,0,"Two hours into the flight, at FL 310, the plane received reports of severe clear air turbulence in the area and the seat belt sign was turned on. Moments later, the aircraft suddenly dropped around one hundred feet seriously injuring many passengers and causing damage to the aircraft. The plane landed safely back at Tokyo, but  one passenger died of her injuries.",1997,0.25
4136,1998-03-10,16:35,"Mombasa, Kenya",Air Memphis,?,"Mombasa, Kenya - Cairo, Egypt",Boeing 707-336C,SU-PBA,19843/735,6,0,6,6,0,6,0,"The cargo plane struck the approach lights as it took off from Runway 3, then struck a hill and disintegrated.",1998,100.0
4138,1998-03-19,14:00,"Near Charasyab, Afghanistan",Ariana Afghan Airlines,?,Dubai - Kandahar - Kabul,Boeing B-727-228,YA-FAZ,22288/1712,45,32,13,45,32,13,0,"The plane was descending for a landing at Kabul on visual when it struck 3,000 ft. Sharhi Baranta Mountain, 300 feet below the summit in dense fog and rain.",1998,100.0
4142,1998-04-20,16:47,"Near Bogota, Colombia",Air France,422,Bogota - Quito,Boeing B-727-230,HC-BSU,21622/1431,53,43,10,53,43,10,0,"The aircraft, leased from TAME, crashed atop fog covered Cerro el Cable mountain and exploded into flames, three minutes after taking off from Bogota's El Dorado airport. The aircraft was leased to Air France by TAME airlines. The crew did not turn in the proper direction after reaching the Romeo non-directional beacon even though the flight crew acknowledged an air traffic controller's warning that they were off course.",1998,100.0
4143,1998-05-05,21:30,"Andoas, Peru",Fuerza Aérea del Peru,?,Iquitos - Andoas,Boeing B-737-282,FAP-351,23041/962,88,81,7,75,69,6,0,"The aircraft was chartered by the Los Angeles-based Occidental Petroleum Corporation. The plane crashed in light rain, while on final approach, in a swampy area, three miles short of Andoas. There were reports of a lightning flash preceding the accident.",1998,85.23
4174,1998-10-10,00:00,"Near Kindu, Congo",Congo Airline,?,Kindu - Kinshasa,Boeing B-727-30,9Q-CSG,18369/125,41,38,3,41,38,3,0,"The aircraft crashed into the jungle after the rear engine was hit by a Russian  SA-7 missile, fired by Tutsi rebel forces shortly after the plane took off from Kindu Airport bound for Kinshasa.",1998,100.0
4201,1999-04-07,00:33,"Near Ceyhan, Turkey",Turkish Airlines (THY),5904,Adana - Ciddah,Boeing 737-4Q8,TC-JEP,25378/2732,6,0,6,6,0,6,0,The aircraft departed Adana to pick up Turkish pilgrims. The plane crashed 9 minutes after taking off in poor weather conditions. Severe weather probably contributed to the cause of the accident. Pitot anti-icing system was probably not activated because of missed checklist items. The crew failed to recognize the cause of erratic airspeed indications and failed to use other cockpit indications for control and recovery of the aircraft.,1999,100.0
4216,1999-07-07,19:51,"Near Kathmandu, Nepal",Lufthansa Cargo Airlines,8533,Kathmandu - New Delhi,Boeing 727-243F,VT-LCI,22168/1770,5,0,5,5,0,5,0,"The cargo plane crashed into the Champadevi mountains at an altitude of 7,500 ft. The plane was flying too low.  Failure to the adhere to Standard Instrument Departure Procedure by the crew and failure of the controllers to warn the flight.",1999,100.0
4219,1999-07-23,11:25,"Tokyo, Japan",All Nippon Airways,61,"Tokyo, Japan - Chitose, Japan",Boeing B-747,JA8966,27442/1066,517,503,14,1,0,1,0,"Two minutes after taking off from Haneda Airport, a man carrying a knife forced a flight attendant to take him in the cockpit of the plane.  A fan of computer flight-simulation games, he stated he just wanted to fly a real plane.  After forcing the co-pilot out of the cockpit he ordered the captain to fly to a U.S. Air Force base in western Tokyo. When he refused, he stabbed the captain and seized the controls. After a sudden drop in altitude, the co-pilot and an off duty crew member entered the cockpit and overpowered the hijacker.  A one point the plane plunged to within 984 feet of the ground. The plane ultimately  landed safely but the captain died of his injuries.",1999,0.19
4226,1999-08-31,20:55,"Buenos Aires, Argentina","LAPA, Lineas Aereas Privadas Argentinas",3142,Buenos Aires - Cordoba,Boeing B-737-204C,LV-WRZ,20389/251,103,98,5,63,60,3,2,"While attempting to take off from Jorge Newberry airport, the crew aborted takeoff, overran the runway, skidded across a service road and crashed into several cars and into a golf course, bursting into flames.  The crew forgot to extend the wing flaps to initiate take-off, and ignored the alarm that advised them of the error in configuration for take-off. The pilots did not maintain a sterile cockpit, sharing a cigarette and socializing with a flight attendant.",1999,61.17
4228,1999-09-14,23:47,"Girona, Spain",Britannia Airways,226A,"Cardiff, Wales, UK - Girona, Spain",Boeing 757-204,G-BYAG,26965/517,245,236,9,1,1,0,0,"The aircraft touched down hard, bounced, and made a second heavier touchdown causing substantial damage to the nosewheel and its supports. The Boeing 757 left the runway at high speed, approximately 1,000m from the second touchdown point. It then ran 343m across flat grassland beside the runway, before going diagonally over a substantial earth mound adjacent to the airport boundary, becoming semi airborne as a result. Beyond the mound it hit a number of medium sized trees and the right engine struck the boundary fence. The aircraft then passed through the fence, re-landed in a field and both main landing gears collapsed. It finally stopped after a slide across the field. One passenger, who had been admitted to hospital with apparently minor injuries and discharged the following day, died five days later from unsuspected internal injuries.",1999,0.41
4235,1999-10-31,01:52,"Off Nantucket Island, Massachusetts",EgyptAir,990,New York City - Cairo,Boeing B-767-366ER,SU-GAP,24542/282,217,202,15,217,202,15,0,"The plane took off from JFK at 1:19 a.m. bound for Cairo, Egypt. Thirty-three minutes later, after attaining an altitude of 33,000 feet, it was observed on radar in an extremely rapid descent. The aircraft was observed in a 66 degree dive at 483 knots. The descent continued to 16,700 feet after which the aircraft climbed to 24,000 ft.   After that, the plane began a second dive and broke up at around 10,000 ft. crashing into the Atlantic Ocean, 60 miles southeast of Nantucket Island.  The aircraft was named Thutmosis III. The accident was caused by the relief first officer's flight control inputs which caused the airplane's departure from normal cruise flight and subsequent impact with the Atlantic Ocean. The reason for the first officer's actions were not determined by the NTSB. One could conclude the actions were deliberate in an attempt to commit suicide.",1999,100.0
4243,1999-12-22,18:38,"Great Hallingbury, United Kingdom",Korean Air,8509,"London, England - Milan, Italy",Boeing 747-2B5F,HL-7451,22480/448,4,0,4,4,0,4,0,"Shortly after taking off the ADI comparator alarm sounded three times. Shortly afterwards, the warning sounded a further two times. As the captain initiated a procedural turn to the left, the comparator warning sounded 9 more times.. The aircraft then banked left progressively and entered a descent until it struck the ground in a 40 degree nose down attitude at a high rate of speed. The pilots did not respond appropriately to the comparator warnings during the climb after takeoff from Stansted despite prompts from the flight engineer. The commander, as the handling pilot, maintained a left roll control input, rolling the aircraft to approximately 90 of left bank and there was no control input to correct the pitch attitude throughout the turn. The first officer either did not monitor the aircraft attitude during the climbing turn or, having done so, did not alert the commander to the extreme unsafe attitude that developed.",1999,100.0
4256,2000-03-05,18:11,"Burbank, Calilfornia",Southwest Airlines,1455,Las Vegas - Burbank,Boeing B-737-3T5,N668SW,23060/1069,142,137,5,0,0,0,0,"While attempting to land at Burbank Airport, the plane overran the runway, collided with a metal blast fence and an airport perimeter wall and came to rest on a city street near a gas station. The plane touched down at 182 knots, 2,150 feet past the runway threshold, too fast and too far down the runway for the plane to stop in time.  In the accident sequence,  the nose gear collapsed, the forward service door (1R) escape slide inflated inside the airplane and  the forward dual flight attendant jumpseat, which was occupied by two flight attendants, partially collapsed. Two passengers sustained serious injuries and 41 passengers and the captain sustained minor injuries. The flightcrew's excessive airspeed and flight path angle during the approach and landing and its failure to abort the approach when stabilized approach criteria were not met. Contributing to the accident was the controller's positioning of the airplane in such a manner as to leave no safe options for the flightcrew other than a go-around maneuver.",2000,0.0
4265,2000-04-19,07:02,"Samal Island, Philippines",Air Philippines,541,Manila - Davao,Boeing B-737-2H4,RP-C3010,21447/508,131,124,7,131,124,7,0,"The aircraft circled Davao airport in an attempt to land but crashed onto a coconut plantation on the mountainous Samal Island. The plane aborted a previous landing attempt because another plane was on the runway. Weather and visibility were good in the area but the landing attempt may have been hampered by low-lying clouds. The last message from the crew was that they were 7 miles from the airport on final approach. Nothing more was heard from the plane. The aircraft disintegrated upon impact near Mt. Kalangan. The elevation of the accident site was about 500 feet above sea level but the plane should have been at a altitude of 1,500 feet.",2000,100.0
